,audio_path,transcript,sentence,normalized_sentence,items
149,items_ordering_audios/2024_07_12 03_36_48 P_F2dg.wav,"I will have the ham and eggs on rye toast, please, along with the side of hash browns. And for my second order, could I also get another serving of ham and eggs but prepared over medium? Thank you.","I will have the ham and eggs on rye toast, please, along with a side of hash browns. And for my second order, could I also get another serving of ham and eggs but prepared over medium? Thank you!","I will have the ham and eggs on rye toast, please, along with a side of hash browns. And for my second order, could I also get another serving of ham and eggs but prepared over medium? Thank you!","{""items"": [{""name"": ""ham and eggs"", ""modifier"": ""on rye toast""}, {""name"": ""hash browns"", ""modifier"": """"}, {""name"": ""ham and eggs"", ""modifier"": ""prepared over medium""}], ""review"": ""I will have the ham and eggs on rye toast, please, along with a side of hash browns. And for my second order, could I also get another serving of ham and eggs but prepared over medium? Thank you!""}"
150,items_ordering_audios/2024_07_12 03_37_08 tLbT2g.wav,I would like to order a turkey sandwich with cucumber and another one with potato salad on the side.,I would like to order a turkey sandwich with cucumber and another one with potato salad on the side.,I would like to order a turkey sandwich with cucumber and another one with potato salad on the side.,"{""items"": [{""name"": ""turkey sandwich"", ""modifier"": ""cucumber""}, {""name"": ""potato salad"", ""modifier"": """"}], ""review"": ""I would like to order a turkey sandwich with cucumber and another one with potato salad on the side.""}"
151,items_ordering_audios/2024_07_12 03_37_24 S2UqOA.wav,Could you please serve me a hot dog with some crispy fries on the side? Thank you.,Could you please serve me a hot dog with some crispy fries on the side? Thank you!,Could you please serve me a hot dog with some crispy fries on the side? Thank you!,"{""items"": [{""name"": ""hot dog"", ""modifier"": """"}, {""name"": ""crispy fries"", ""modifier"": """"}], ""review"": ""Could you please serve me a hot dog with some crispy fries on the side? Thank you!""}"
152,items_ordering_audios/2024_07_12 03_38_26 lISgiA.wav,"I'm sorry for any confusion, but it seems there might be a mix-up in the items and modifiers you provided. Pastrami is typically a type of cured meat often served with rye bread or as part of a sandwich, while chocolate chips are usually associated with desserts like cookies or brownies. Could I assist you by suggesting a pastrami sandwich instead? If so, would you prefer it toasted or un-toasted, and what type of bread do you fancy? whole weight or something else.","I'm sorry for any confusion, but it seems there might be a mix-up in the items and modifiers you provided. Pastrami is typically a type of cured meat often served on rye bread or as part of sandwiches, while chocolate chips are usually associated with desserts like cookies or brownies. Could I assist you by suggesting a pastrami sandwich instead? If so, would you prefer it toasted or untoasted and what type of bread do you fancy – rye, whole wheat, or something else?","I'm sorry for any confusion, but it seems there might be a mix-up in the items and modifiers you provided. Pastrami is typically a type of cured meat often served on rye bread or as part of sandwiches, while chocolate chips are usually associated with desserts like cookies or brownies. Could I assist you by suggesting a pastrami sandwich instead? If so, would you prefer it toasted or untoasted and what type of bread do you fancy – rye, whole wheat, or something else?","{""items"": [{""name"": ""pastrami"", ""modifier"": """"}, {""name"": ""rye bread"", ""modifier"": ""toasted""}], ""review"": ""I'm sorry for any confusion, but it seems there might be a mix-up in the items and modifiers you provided. Pastrami is typically a type of cured meat often served on rye bread or as part of sandwiches, while chocolate chips are usually associated with desserts like cookies or brownies. Could I assist you by suggesting a pastrami sandwich instead? If so, would you prefer it toasted or untoasted and what type of bread do you fancy \u2013 rye, whole wheat, or something else?""}"
153,items_ordering_audios/2024_07_12 03_38_58 j7eWuQ.wav,"Could I have a plate of Bucatini Carbonara, please? No additional modifier is needed for me today. Thank you.","Could I have a plate of Bucatini Carbonara, please? No additional modifiers needed for me today. Thank you!","Could I have a plate of Bucatini Carbonara, please? No additional modifiers needed for me today. Thank you!","{""items"": [{""name"": ""Bucatini Carbonara"", ""modifier"": """"}], ""review"": ""Could I have a plate of Bucatini Carbonara, please? No additional modifiers needed for me today. Thank you!""}"
154,items_ordering_audios/2024_07_12 03_39_18 Tn-MzA.wav,"I would like to order a serving of grilled salmon, accompanied by some steamed vegetables, and also a small portion of lasagna that feeds three.","I would like to order a serving of grilled salmon accompanied by some steamed vegetables, and also a small portion of lasagna that feeds three.","I would like to order a serving of grilled salmon accompanied by some steamed vegetables, and also a small portion of lasagna that feeds three.","{""items"": [{""name"": ""grilled salmon"", ""modifier"": """"}, {""name"": ""steamed vegetables"", ""modifier"": """"}, {""name"": ""lasagna"", ""modifier"": ""small portio""}], ""review"": ""I would like to order a serving of grilled salmon accompanied by some steamed vegetables, and also a small portion of lasagna that feeds three.""}"
155,items_ordering_audios/2024_07_12 03_39_36 wTgwsQ.wav,"I would like to start off my meal with a bowl of Chef's Soup of the Day, please.","""I would like to start off my meal with a bowl of the Chef's Soup of the Day, please.""","""I would like to start off my meal with a bowl of the Chef's Soup of the Day, please.""","{""items"": [{""name"": ""Chef's Soup of the Day"", ""modifier"": """"}], ""review"": ""\""I would like to start off my meal with a bowl of the Chef's Soup of the Day, please.\""""}"
156,items_ordering_audios/2024_07_12 03_39_50 QjE58w.wav,Can I order a turkey sandwich with crispy fries on the side please?,"Can I order a turkey sandwich with crispy fries on the side, please?","Can I order a turkey sandwich with crispy fries on the side, please?","{""items"": [{""name"": ""turkey sandwich"", ""modifier"": """"}, {""name"": ""crispy fries"", ""modifier"": """"}], ""review"": ""Can I order a turkey sandwich with crispy fries on the side, please?""}"
157,items_ordering_audios/2024_07_12 03_40_03 4pXpQA.wav,I will take the turkey all in one sandwich please.,"I will take the Turkey All-in-One sandwich, please.","I will take the Turkey All-in-One sandwich, please.","{""items"": [{""name"": ""Turkey All-in-One sandwich"", ""modifier"": """"}], ""review"": ""I will take the Turkey All-in-One sandwich, please.""}"
158,items_ordering_audios/2024_07_12 03_41_13 bKbCzQ.wav,I would like to try the Sway Mail with a side of red potato mash please. Can I have one portion at 7 ounce and another portion at 5 ounce?,"""I would like to try the Swai Meal with a side of red potato mash, please. Can I have one portion at 7 oz and another at 5 oz?""","""I would like to try the Swai Meal with a side of red potato mash, please. Can I have one portion at 7 oz and another at 5 oz?""","{""items"": [{""name"": ""Swai Meal"", ""modifier"": """"}, {""name"": ""red potato mash"", ""modifier"": ""one portion at 7 oz and another at 5 oz""}], ""review"": ""\""I would like to try the Swai Meal with a side of red potato mash, please. Can I have one portion at 7 oz and another at 5 oz?\""""}"
159,items_ordering_audios/2024_07_12 03_41_33 Xhz62g.wav,Could you please serve me a plate of Linguini Concoza prepared with fresh clams? Thank you.,"Could you please serve me a plate of Linguine Con Cozze, prepared with fresh clams? Thank you.","Could you please serve me a plate of Linguine Con Cozze, prepared with fresh clams? Thank you.","{""items"": [{""name"": ""Linguine Con Cozze"", ""modifier"": ""prepared with fresh clams""}], ""review"": ""Could you please serve me a plate of Linguine Con Cozze, prepared with fresh clams? Thank you.""}"
160,items_ordering_audios/2024_07_12 03_42_01 uEPK3A.wav,can you bring me a plain tri-tip please and for the november special can i have it with wheat rolls thank you,"Can you bring me a plain tri-tip, please? And for the November Special, could I have it with wheat rolls? Thank you!","Can you bring me a plain tri-tip, please? And for the November Special, could I have it with wheat rolls? Thank you!","{""items"": [{""name"": ""plain tri-tip"", ""modifier"": """"}, {""name"": ""November Special"", ""modifier"": ""with wheat rolls""}], ""review"": ""Can you bring me a plain tri-tip, please? And for the November Special, could I have it with wheat rolls? Thank you!""}"
161,items_ordering_audios/2024_07_12 03_42_25 xvhwbw.wav,May I order a Papa burger and an original bacon cheeseburger please? No additional modifiers for either. Thank you.,"May I order a Papa Burger and an Original Bacon Cheeseburger, please? No additional modifiers for either. Thank you!","May I order a Papa Burger and an Original Bacon Cheeseburger, please? No additional modifiers for either. Thank you!","{""items"": [{""name"": ""Papa Burger"", ""modifier"": """"}, {""name"": ""Original Bacon Cheeseburger"", ""modifier"": """"}], ""review"": ""May I order a Papa Burger and an Original Bacon Cheeseburger, please? No additional modifiers for either. Thank you!""}"
162,items_ordering_audios/2024_07_12 03_43_18 bpivlw.wav,i would like to try the cameroons rancheros served on a crispy corn tortilla and also could i get a toastada with some savory refried beans,"I would like to try the Camarones Rancheros served on a crispy corn tortilla, and also could I get a Tostada with some savory refried beans?","I would like to try the Camarones Rancheros served on a crispy corn tortilla, and also could I get a Tostada with some savory refried beans?","{""items"": [{""name"": ""Camarones Rancheros"", ""modifier"": ""crispy corn tortilla""}, {""name"": ""Tostada"", ""modifier"": ""savory refried beans""}], ""review"": ""I would like to try the Camarones Rancheros served on a crispy corn tortilla, and also could I get a Tostada with some savory refried beans?""}"
163,items_ordering_audios/2024_07_12 03_44_19 79bTtQ.wav,i will take a reuben sandwich served with a side of mixed green salad and blue cheese along with the super nachos topped with grilled polo assado thank you,"I will take a Reuben sandwich served with a side of mixed green salad and blue cheese, along with Super Nachos topped with grilled pollo asado. Thank you!","I will take a Reuben sandwich served with a side of mixed green salad and blue cheese, along with Super Nachos topped with grilled pollo asado. Thank you!","{""items"": [{""name"": ""Reuben sandwich"", ""modifier"": """"}, {""name"": ""mixed green salad"", ""modifier"": ""blue cheese""}, {""name"": ""Super Nachos"", ""modifier"": ""topped with grilled pollo asado""}], ""review"": ""I will take a Reuben sandwich served with a side of mixed green salad and blue cheese, along with Super Nachos topped with grilled pollo asado. Thank you!""}"
164,items_ordering_audios/2024_07_12 03_44_56 Om_Ggw.wav,i want to order a classic ham and eggs dish served on warm crusty sourdough toast additionally i would love to have another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy,"I want to order a classic ham and eggs dish served on warm, crusty sourdough toast. Additionally, I would love another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy.","I want to order a classic ham and eggs dish served on warm, crusty sourdough toast. Additionally, I would love another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy.","{""items"": [{""name"": ""classic ham and eggs"", ""modifier"": ""served on warm, crusty sourdough toast""}, {""name"": ""fluffy buttermilk biscuits"", ""modifier"": ""smothered in savory sausage gravy""}], ""review"": ""I want to order a classic ham and eggs dish served on warm, crusty sourdough toast. Additionally, I would love another serving of the same with a side of fluffy buttermilk biscuits smothered in savory sausage gravy.""}"
